2017-07-20 01:35:55,649.995338831,22,41
2017-07-20 01:35:59,644.999044936,22,41
2017-07-20 01:36:03,616.992170109,22,41
2017-07-20 01:36:07,619.726218365,22,40
2017-07-20 01:36:11,638.999628774,-1,-1
2017-07-20 01:36:15,701.001541772,22,41
2017-07-20 01:36:19,827.996639802,22,40
2017-07-20 01:36:23,816.0003701,22,40
2017-07-20 01:36:27,808.553819011,22,40
2017-07-20 01:36:31,769.996718368,22,40
2017-07-20 01:36:35,913.000754432,22,41
2017-07-20 01:36:39,954.998201376,22,41
2017-07-20 01:36:43,991.000369814,22,41
2017-07-20 01:36:47,989.608925116,22,40
2017-07-20 01:36:51,984.003039594,22,40
2017-07-20 01:36:55,935.000465399,22,41
2017-07-20 01:36:59,891.999065529,22,40
2017-07-20 01:37:03,953.004612076,22,41
2017-07-20 01:37:07,943.569532685,22,41
2017-07-20 01:37:11,903.000806848,24,42
2017-07-20 01:37:15,882.00030197,22,41
2017-07-20 01:37:19,806.002034277,22,41
2017-07-20 01:37:23,780.995800756,22,41
2017-07-20 01:37:27,783.35904425,22,41
2017-07-20 01:37:31,795.999128295,22,41
2017-07-20 01:37:35,814.998612603,-1,-1
2017-07-20 01:37:39,739.996471244,22,41
2017-07-20 01:37:44,712.998034414,22,41
2017-07-20 01:37:48,721.373905251,22,41
2017-07-20 01:37:52,770.995448804,22,40
2017-07-20 01:37:56,772.001888998,22,41
2017-07-20 01:38:00,711.002574667,22,40
2017-07-20 01:38:04,699.998667481,22,40
2017-07-20 01:38:08,715.165418866,-1,-1
2017-07-20 01:38:12,806.001995178,22,41
2017-07-20 01:38:16,798.993060733,22,41
2017-07-20 01:38:20,788.005047532,22,41
2017-07-20 01:38:24,772.992098039,22,41
2017-07-20 01:38:28,788.61958894,22,41
2017-07-20 01:38:32,872.003432471,22,41
2017-07-20 01:38:36,983.995379411,24,42
2017-07-20 01:38:40,856.994113511,22,41
2017-07-20 01:38:44,828.997264072,22,41
2017-07-20 01:38:48,830.159520634,24,42
2017-07-20 01:38:52,836.006598815,22,41
2017-07-20 01:38:56,849.998675206,-1,-1
2017-07-20 01:39:00,864.999288735,22,41
2017-07-20 01:39:04,864.999288735,22,41
2017-07-20 01:39:08,866.732066045,22,41
2017-07-20 01:39:12,875.003194673,22,41
2017-07-20 01:39:16,873.004463959,24,42
2017-07-20 01:39:20,865.991650045,22,41
2017-07-20 01:39:24,857.999900177,-1,-1
2017-07-20 01:39:28,851.006788904,22,41
2017-07-20 01:39:32,849.640394205,22,40
2017-07-20 01:39:36,843.002432924,22,40
2017-07-20 01:39:40,834.996668079,22,40
2017-07-20 01:39:44,959.996215528,22,40
2017-07-20 01:39:48,950.992575007,22,41
2017-07-20 01:39:52,945.136385267,-1,-1
2017-07-20 01:39:56,920.002717765,22,40
2017-07-20 01:40:00,899.000337418,22,40
2017-07-20 01:40:04,878.995143454,22,41
2017-07-20 01:40:08,833.99885511,22,40
2017-07-20 01:40:12,833.828083607,22,40
2017-07-20 01:40:16,832.998655016,24,42
2017-07-20 01:40:20,795.005241018,22,40
2017-07-20 01:40:24,809.995382845,23,39
2017-07-20 01:40:28,823.995050726,22,41
2017-07-20 01:40:32,831.650565298,22,40
2017-07-20 01:40:36,869.995364484,22,40
2017-07-20 01:40:40,763.995975601,22,40
2017-07-20 01:40:44,723.996505703,22,40
2017-07-20 01:40:48,741.992504384,22,40
2017-07-20 01:40:52,744.68148584,-1,-1
2017-07-20 01:40:56,759.997816999,22,40
